0000,[2.42352224956658, 1.8449757063724626, 1.7528981509001074, 1.0, 1.0, 1.0],[4.42352224956658, 2.8449757063724626, 1.7528981509001074],Behind the cube on the left side in the middle.,Behind the cube on the left side in the middle.
0001,[3.979177488075466, 2.26571765562684, 2.8648304315222477, 1.0, 1.0, 1.0],[5.979177488075466, 0.2657176556268399, 2.8648304315222477],Find the cube on the right side.,Find the cube on the right side.
0002,[4.117099719955218, -1.4551853836236823, 0.014285623588707467, 1.0, 1.0, 1.0],[6.117099719955218, -0.4551853836236823, 1.0142856235887074],
0003,[5.0387861109653524, -1.7420228531109654, 4.71220714484992, 1.0, 1.0, 1.0],[4.0387861109653524, 0.2579771468890346, 3.71220714484992],
0004,[3.9376792643058613, 0.1586310271987963, 2.6648725278428538, 1.0, 1.0, 1.0],[3.4376792643058613, -1.8413689728012037, 2.1648725278428538],
0005,[1.9665189349298688, -0.7099310569686705, 0.11935658157596818, 1.0, 1.0, 1.0],[1.4665189349298688, 1.2900689430313295, 0.6193565815759682],
0006,[5.81740380216324, -1.5144481986994336, 3.909572771889375, 1.0, 1.0, 1.0],[5.81740380216324, -2.0144481986994336, 4.9095727718893745],
0007,[3.0494684023625576, -2.9371151345507336, 1.5074294659661003, 1.0, 1.0, 1.0],[5.049468402362558, -2.4371151345507336, 1.0074294659661003],
0008,[4.698056441638656, -2.2926970254486476, 1.4087365911846919, 1.0, 1.0, 1.0],[3.6980564416386557, -3.2926970254486476, 1.4087365911846919],
0009,[5.021243659156198, 2.1649306124745813, 2.0290537383749174, 1.0, 1.0, 1.0],[5.521243659156198, 4.164930612474581, 1.0290537383749174],
0010,[5.472436705489768, 5.350446372627834, 1.7988024881920406, 1.0, 1.0, 1.0],[7.472436705489768, 5.850446372627834, 0.2988024881920406],
0011,[3.071007761590569, -0.014852038391808264, 0.9204352251656014, 1.0, 1.0, 1.0],[4.071007761590569, -2.0148520383918083, 0.9204352251656014],
0012,[4.732688465028093, -1.680419864970741, 2.36389992614878, 1.0, 1.0, 1.0],[6.732688465028093, -2.180419864970741, 2.36389992614878],
0013,[3.5576638566897385, 0.8776860391816586, 0.7533199975775047, 1.0, 1.0, 1.0],[3.5576638566897385, 2.8776860391816586, 0.2533199975775047],
0014,[3.2545841423258217, 2.6931890591083043, 1.0901107272169244, 1.0, 1.0, 1.0],[4.254584142325822, 0.6931890591083043, 2.590110727216924],
0015,[2.1418982034531413, 0.9264413310936557, 1.6994274215234533, 1.0, 1.0, 1.0],[3.1418982034531413, 1.4264413310936557, 2.6994274215234535],
0016,[5.414959555552514, -1.1003769586161676, 1.7476579133844425, 1.0, 1.0, 1.0],[6.414959555552514, -1.1003769586161676, 1.7476579133844425],
0017,[4.855290460275121, 4.634594108802858, 2.958665041410695, 1.0, 1.0, 1.0],[6.855290460275121, 3.634594108802858, 1.9586650414106952],
0018,[4.98682945182106, -0.9457936206913633, 2.6076638859776797, 1.0, 1.0, 1.0],[5.98682945182106, -1.9457936206913633, 2.6076638859776797],
0019,[2.6045589000517677, -1.328670832195364, 1.8954259773481898, 1.0, 1.0, 1.0],[2.1045589000517677, -0.32867083219536397, 1.8954259773481898],
0020,[4.5758501036762755, 2.946241941780918, 1.206136286871615, 1.0, 1.0, 1.0],[5.0758501036762755, 1.4462419417809178, 2.7061362868716152],
0021,[2.090622830854047, 1.1792386824794874, 1.6510019143829056, 1.0, 1.0, 1.0],[4.090622830854047, 0.6792386824794874, 3.6510019143829053],
0022,[5.031680286266109, -0.640873630006717, 2.6590590175830884, 1.0, 1.0, 1.0],[5.031680286266109, 0.35912636999328296, 1.1590590175830884],
0023,[3.4028889276958414, -2.3398786162166028, 1.9708824527045417, 1.0, 1.0, 1.0],[4.902888927695841, -2.8398786162166028, 2.470882452704542],
0024,[3.624881616415299, -2.6491555203004866, 2.795601008949055, 1.0, 1.0, 1.0],[5.6248816164152995, -4.149155520300487, 2.795601008949055],
0025,[4.724212283203968, 2.9633774731243276, 4.48451728956481, 1.0, 1.0, 1.0],[4.224212283203968, 1.9633774731243276, 2.9845172895648098],
0026,[5.857324976714947, -3.7183728473035687, 1.3390833473989785, 1.0, 1.0, 1.0],[4.357324976714947, -4.218372847303568, 1.3390833473989785],
0027,[2.034666305946992, -0.04597079758608258, 1.4805960304359638, 1.0, 1.0, 1.0],[4.034666305946992, 0.9540292024139174, 2.9805960304359638],
0028,[4.722377629093096, 2.5259088436231165, 0.31797671094855345, 1.0, 1.0, 1.0],[4.222377629093096, 3.0259088436231165, 0.8179767109485534],
0029,[3.797436782010369, 1.4433293641758698, 1.8123147046491188, 1.0, 1.0, 1.0],[4.297436782010369, 1.9433293641758698, 1.8123147046491188],
0030,[5.508546618885957, -2.5304086458946906, 4.425603303041295, 1.0, 1.0, 1.0],[5.008546618885957, -0.5304086458946906, 3.425603303041295],
0031,[5.139055750344745, -0.5969702063255449, 4.96493238293668, 1.0, 1.0, 1.0],[6.139055750344745, -2.596970206325545, 4.96493238293668],
0032,[3.9791627548600745, 3.274304036315053, 1.6219449595792812, 1.0, 1.0, 1.0],[4.9791627548600745, 2.274304036315053, 1.1219449595792812],
0033,[3.2070716485861968, 1.527587544477384, 1.6631110017486763, 1.0, 1.0, 1.0],[3.7070716485861968, 1.527587544477384, 0.6631110017486763],
